celex,subject,country,case_label,ecli,judge,advocate,chamber,lodge_date,document_date,year_document,year_lodge,is_join_case,ruling_title,ruling_name,ruling_type
62009CJ0065,Consumer protection,Germany,Joined cases C-65/09 and C-87/09,EU:C:2011:396,IleÅ¡iÄ,MazÃ¡k,Germany-First Chamber,2009-02-16,2011-06-16,2011,2009.0,1,Judgment of the Court (First Chamber) of 16 June 2011.,Gebr. Weber GmbH v Jürgen Wittmer (C-65/09) and Ingrid Putz v Medianess Electronics GmbH (C-87/09).,References for a preliminary ruling: Bundesgerichtshof (C-65/09) and Amtsgericht Schorndorf (C-87/09) - Germany.
62009CJ0071,Competition,Italy,  Joined cases C-71/09 P; C-73/09 P and C-76/09 P,EU:C:2011:368,von Danwitz,Trstenjak,Italy-Third Chamber,2009-02-17,2011-06-09,2011,2009.0,1,Judgment of the Court (Third Chamber) of 9 June 2011. , Comitato «Venezia vuole vivere» (C-71/09 P); Hotel Cipriani Srl (C-73/09 P) and Società Italiana per il gas SpA (Italgas) (C-76/09 P) v European Commission. ,not_specified
62009CJ0071,State aids,Italy,  Joined cases C-71/09 P; C-73/09 P and C-76/09 P,EU:C:2011:368,von Danwitz,Trstenjak,Italy-Third Chamber,2009-02-17,2011-06-09,2011,2009.0,1,Judgment of the Court (Third Chamber) of 9 June 2011. , Comitato «Venezia vuole vivere» (C-71/09 P); Hotel Cipriani Srl (C-73/09 P) and Società Italiana per il gas SpA (Italgas) (C-76/09 P) v European Commission. ,not_specified
62009CJ0083,Competition,Germany,  Case C-83/09 P,EU:C:2011:341,Levits,JÃ¤Ã¤skinen,Germany-Grand Chamber,2009-02-23,2011-05-24,2011,2009.0,0,Judgment of the Court (Grand Chamber) of 24 May 2011. , European Commission v Kronoply GmbH &amp; Co. KG and Kronotex GmbH &amp; Co. KG. ,not_specified
62009CJ0083,State aids,Germany,  Case C-83/09 P,EU:C:2011:341,Levits,JÃ¤Ã¤skinen,Germany-Grand Chamber,2009-02-23,2011-05-24,2011,2009.0,0,Judgment of the Court (Grand Chamber) of 24 May 2011. , European Commission v Kronoply GmbH &amp; Co. KG and Kronotex GmbH &amp; Co. KG. ,not_specified
62009CJ0090,Competition,Spain,Case C-90/09 P,EU:C:2011:21,Tizzano,MazÃ¡k,Spain-First Chamber,2009-02-27,2011-01-20,2011,2009.0,0,Judgment of the Court (First Chamber) of 20 January 2011.,General Química SA and Others v European Commission.,not_specified
62009CJ0096,Intellectual; industrial and commercial property,Czech Republic,Case C-96/09 P,EU:C:2011:189,Bonichot,Cruz VillalÃ³n,Czech Republic-Grand Chamber,2009-03-04,2011-03-29,2011,2009.0,0,Judgment of the Court (Grand Chamber) of 29 March 2011.,Anheuser-Busch Inc. v Budějovický Budvar; národní podnik.,not_specified
62009CJ0096,Trade marks,Czech Republic,Case C-96/09 P,EU:C:2011:189,Bonichot,Cruz VillalÃ³n,Czech Republic-Grand Chamber,2009-03-04,2011-03-29,2011,2009.0,0,Judgment of the Court (Grand Chamber) of 29 March 2011.,Anheuser-Busch Inc. v Budějovický Budvar; národní podnik.,not_specified
62009CJ0106,Competition,Spain,Joined cases C-106/09 P and C-107/09 P,EU:C:2011:732,von Danwitz,JÃ¤Ã¤skinen,Spain; United Kingdom-Grand Chamber,2009-03-16,2011-11-15,2011,2009.0,1,Judgment of the Court (Grand Chamber) of 15 November 2011.,European Commission (C-106/09 P) and Kingdom of Spain (C-107/09 P) v Government of Gibraltar and United Kingdom of Great Britain and Northern Ireland.,not_specified
62009CJ0106,Competition,United Kingdom,Joined cases C-106/09 P and C-107/09 P,EU:C:2011:732,von Danwitz,JÃ¤Ã¤skinen,Spain; United Kingdom-Grand Chamber,2009-03-16,2011-11-15,2011,2009.0,1,Judgment of the Court (Grand Chamber) of 15 November 2011.,European Commission (C-106/09 P) and Kingdom of Spain (C-107/09 P) v Government of Gibraltar and United Kingdom of Great Britain and Northern Ireland.,not_specified
62009CJ0106,State aids,Spain,Joined cases C-106/09 P and C-107/09 P,EU:C:2011:732,von Danwitz,JÃ¤Ã¤skinen,Spain; United Kingdom-Grand Chamber,2009-03-16,2011-11-15,2011,2009.0,1,Judgment of the Court (Grand Chamber) of 15 November 2011.,European Commission (C-106/09 P) and Kingdom of Spain (C-107/09 P) v Government of Gibraltar and United Kingdom of Great Britain and Northern Ireland.,not_specified
62009CJ0106,State aids,United Kingdom,Joined cases C-106/09 P and C-107/09 P,EU:C:2011:732,von Danwitz,JÃ¤Ã¤skinen,Spain; United Kingdom-Grand Chamber,2009-03-16,2011-11-15,2011,2009.0,1,Judgment of the Court (Grand Chamber) of 15 November 2011.,European Commission (C-106/09 P) and Kingdom of Spain (C-107/09 P) v Government of Gibraltar and United Kingdom of Great Britain and Northern Ireland.,not_specified
62009CJ0109,Social Policy,Germany,  Case C-109/09,EU:C:2011:129,Lindh,Trstenjak,Germany-Second Chamber,2009-03-23,2011-03-10,2011,2009.0,0,Judgment of the Court (Second Chamber) of 10 March 2011. , Deutsche Lufthansa AG v Gertraud Kumpan. , Reference for a preliminary ruling: Bundesarbeitsgericht - Germany. 
62009CJ0115,Approximation of laws,Germany,Case C-115/09,EU:C:2011:289,Bonichot,Sharpston,Germany-Fourth Chamber,2009-03-27,2011-05-12,2011,2009.0,0,Judgment of the Court (Fourth Chamber) of 12 May 2011.,Bund für Umwelt und Naturschutz Deutschland; Landesverband Nordrhein-Westfalen eV v Bezirksregierung Arnsberg.,Reference for a preliminary ruling: l’Oberverwaltungsgericht für das Land Nordrhein-Westfalen - Germany.
62009CJ0115,Environment,Germany,Case C-115/09,EU:C:2011:289,Bonichot,Sharpston,Germany-Fourth Chamber,2009-03-27,2011-05-12,2011,2009.0,0,Judgment of the Court (Fourth Chamber) of 12 May 2011.,Bund für Umwelt und Naturschutz Deutschland; Landesverband Nordrhein-Westfalen eV v Bezirksregierung Arnsberg.,Reference for a preliminary ruling: l’Oberverwaltungsgericht für das Land Nordrhein-Westfalen - Germany.
62009CJ0119,Freedom to provide services,France,Case C-119/09,EU:C:2011:208,LÃµhmus,MazÃ¡k,France-Grand Chamber,2009-04-01,2011-04-05,2011,2009.0,0,Judgment of the Court (Grand Chamber) of 5 April 2011.,Société fiduciaire nationale d’expertise comptable v Ministre du Budget; des Comptes publics et de la Fonction publique.,Reference for a preliminary ruling: Conseil d’État - France.
62009CJ0125,Approximation of laws,Cyprus,Case Câ125/09,EU:C:2012:239,Berger,Cruz VillalÃ³n,Cyprus-Fifth Chamber,2009-04-02,2012-04-26,2012,2009.0,0,Judgment of the Court (Fifth Chamber) of 26 April 2012.,European Commission v Republic of Cyprus.,not_specified
62009CJ0125,Freedom to provide services,Cyprus,Case Câ125/09,EU:C:2012:239,Berger,Cruz VillalÃ³n,Cyprus-Fifth Chamber,2009-04-02,2012-04-26,2012,2009.0,0,Judgment of the Court (Fifth Chamber) of 26 April 2012.,European Commission v Republic of Cyprus.,not_specified
62009CJ0125,Right of establishment,Cyprus,Case Câ125/09,EU:C:2012:239,Berger,Cruz VillalÃ³n,Cyprus-Fifth Chamber,2009-04-02,2012-04-26,2012,2009.0,0,Judgment of the Court (Fifth Chamber) of 26 April 2012.,European Commission v Republic of Cyprus.,not_specified
62009CJ0125,Telecommunications,Cyprus,Case Câ125/09,EU:C:2012:239,Berger,Cruz VillalÃ³n,Cyprus-Fifth Chamber,2009-04-02,2012-04-26,2012,2009.0,0,Judgment of the Court (Fifth Chamber) of 26 April 2012.,European Commission v Republic of Cyprus.,not_specified
62009CJ0128,Approximation of laws,Belgium,Joined cases C-128/09 to C-131/09; C-134/09 and C-135/09,EU:C:2011:667,Bonichot,Sharpston,Belgium-Grand Chamber,2009-04-06,2011-10-18,2011,2009.0,1,Judgment of the Court (Grand Chamber) of 18 October 2011.,Antoine Boxus and Willy Roua (C-128/09); Guido Durlet and Others (C-129/09); Paul Fastrez and Henriette Fastrez (C-130/09); Philippe Daras (C-131/09); Association des riverains et habitants des communes proches de l’aéroport BSCA (Brussels South Charleroi Airport) (ARACh) (C-134/09 and C-135/09); Bernard Page (C-134/09) and Léon L’Hoir and Nadine Dartois (C-135/09) v Région wallonne.,References for a preliminary ruling: Conseil d'État - Belgium.
62009CJ0128,Environment,Belgium,Joined cases C-128/09 to C-131/09; C-134/09 and C-135/09,EU:C:2011:667,Bonichot,Sharpston,Belgium-Grand Chamber,2009-04-06,2011-10-18,2011,2009.0,1,Judgment of the Court (Grand Chamber) of 18 October 2011.,Antoine Boxus and Willy Roua (C-128/09); Guido Durlet and Others (C-129/09); Paul Fastrez and Henriette Fastrez (C-130/09); Philippe Daras (C-131/09); Association des riverains et habitants des communes proches de l’aéroport BSCA (Brussels South Charleroi Airport) (ARACh) (C-134/09 and C-135/09); Bernard Page (C-134/09) and Léon L’Hoir and Nadine Dartois (C-135/09) v Région wallonne.,References for a preliminary ruling: Conseil d'État - Belgium.
62009CJ0148,Competition,Belgium,  Case C-148/09 P,EU:C:2011:603,Levits,JÃ¤Ã¤skinen,Belgium-First Chamber,2009-04-24,2011-09-22,2011,2009.0,0,Judgment of the Court (First Chamber) of 22 September 2011. , Kingdom of Belgium v Deutsche Post AG and DHL International. ,not_specified
62009CJ0148,State aids,Belgium,  Case C-148/09 P,EU:C:2011:603,Levits,JÃ¤Ã¤skinen,Belgium-First Chamber,2009-04-24,2011-09-22,2011,2009.0,0,Judgment of the Court (First Chamber) of 22 September 2011. , Kingdom of Belgium v Deutsche Post AG and DHL International. ,not_specified
62009CJ0155,Citizenship of the Union,Greece,  Case C-155/09,EU:C:2011:22,Berger,MazÃ¡k,Greece-First Chamber,2009-05-04,2011-01-20,2011,2009.0,0,Judgment of the Court (First Chamber) of 20 January 2011. , European Commission v Hellenic Republic. ,not_specified
62009CJ0155,Free movement of workers,Greece,  Case C-155/09,EU:C:2011:22,Berger,MazÃ¡k,Greece-First Chamber,2009-05-04,2011-01-20,2011,2009.0,0,Judgment of the Court (First Chamber) of 20 January 2011. , European Commission v Hellenic Republic. ,not_specified
62009CJ0155,Non-discrimination on grounds of nationality,Greece,  Case C-155/09,EU:C:2011:22,Berger,MazÃ¡k,Greece-First Chamber,2009-05-04,2011-01-20,2011,2009.0,0,Judgment of the Court (First Chamber) of 20 January 2011. , European Commission v Hellenic Republic. ,not_specified
62009CJ0155,Principles; objectives and tasks of the Treaties,Greece,  Case C-155/09,EU:C:2011:22,Berger,MazÃ¡k,Greece-First Chamber,2009-05-04,2011-01-20,2011,2009.0,0,Judgment of the Court (First Chamber) of 20 January 2011. , European Commission v Hellenic Republic. ,not_specified
62009CJ0155,Right of entry and residence,Greece,  Case C-155/09,EU:C:2011:22,Berger,MazÃ¡k,Greece-First Chamber,2009-05-04,2011-01-20,2011,2009.0,0,Judgment of the Court (First Chamber) of 20 January 2011. , European Commission v Hellenic Republic. ,not_specified
62009CJ0155,anti-discrimination,Greece,  Case C-155/09,EU:C:2011:22,Berger,MazÃ¡k,Greece-First Chamber,2009-05-04,2011-01-20,2011,2009.0,0,Judgment of the Court (First Chamber) of 20 January 2011. , European Commission v Hellenic Republic. ,not_specified
62009CJ0157,Right of establishment,Netherlands,  Case C-157/09,EU:C:2011:794,Arabadjiev,Cruz VillalÃ³n,Netherlands-Sixth Chamber,2009-05-07,2011-12-01,2011,2009.0,0,Judgment of the Court (Sixth Chamber) of 1 December 2011. , European Commission v Kingdom of the Netherlands. ,not_specified
62009CJ0161,Free movement of goods,Greece,  Case C-161/09,EU:C:2011:110,Kasel,Mengozzi,Greece-First Chamber,2009-05-08,2011-03-03,2011,2009.0,0,Judgment of the Court (First Chamber) of 3 March 2011. , Kakavetsos-Fragkopoulos AE Epexergasias kai Emporias Stafidas v Nomarchiaki Aftodioikisi Korinthias. , Reference for a preliminary ruling: Symvoulio tis Epikrateias - Greece. 
62009CJ0161,Measures having equivalent effect,Greece,  Case C-161/09,EU:C:2011:110,Kasel,Mengozzi,Greece-First Chamber,2009-05-08,2011-03-03,2011,2009.0,0,Judgment of the Court (First Chamber) of 3 March 2011. , Kakavetsos-Fragkopoulos AE Epexergasias kai Emporias Stafidas v Nomarchiaki Aftodioikisi Korinthias. , Reference for a preliminary ruling: Symvoulio tis Epikrateias - Greece. 
62009CJ0161,Quantitative restrictions,Greece,  Case C-161/09,EU:C:2011:110,Kasel,Mengozzi,Greece-First Chamber,2009-05-08,2011-03-03,2011,2009.0,0,Judgment of the Court (First Chamber) of 3 March 2011. , Kakavetsos-Fragkopoulos AE Epexergasias kai Emporias Stafidas v Nomarchiaki Aftodioikisi Korinthias. , Reference for a preliminary ruling: Symvoulio tis Epikrateias - Greece. 
62009CJ0165,Environment,Netherlands,Joined cases C-165/09 to C-167/09,EU:C:2011:348,Tizzano,Kokott,Netherlands-First Chamber,2009-04-30,2011-05-26,2011,2009.0,1,Judgment of the Court (First Chamber) of 26 May 2011.,Stichting Natuur en Milieu and Others v College van Gedeputeerde Staten van Groningen (C-165/09) and College van Gedeputeerde Staten van Zuid-Holland (C-166/09 and C-167/09).,References for a preliminary ruling: Raad van State - Netherlands.
62009CJ0165,Pollution,Netherlands,Joined cases C-165/09 to C-167/09,EU:C:2011:348,Tizzano,Kokott,Netherlands-First Chamber,2009-04-30,2011-05-26,2011,2009.0,1,Judgment of the Court (First Chamber) of 26 May 2011.,Stichting Natuur en Milieu and Others v College van Gedeputeerde Staten van Groningen (C-165/09) and College van Gedeputeerde Staten van Zuid-Holland (C-166/09 and C-167/09).,References for a preliminary ruling: Raad van State - Netherlands.
62009CJ0168,Approximation of laws,Italy,  Case C-168/09,EU:C:2011:29,LÃµhmus,Bot,Italy-Second Chamber,2009-05-12,2011-01-27,2011,2009.0,0,Judgment of the Court (Second Chamber) of 27 January 2011. , Flos SpA v Semeraro Casa e Famiglia SpA. , Reference for a preliminary ruling: Tribunale di Milano - Italy. 
62009CJ0168,Designs,Italy,  Case C-168/09,EU:C:2011:29,LÃµhmus,Bot,Italy-Second Chamber,2009-05-12,2011-01-27,2011,2009.0,0,Judgment of the Court (Second Chamber) of 27 January 2011. , Flos SpA v Semeraro Casa e Famiglia SpA. , Reference for a preliminary ruling: Tribunale di Milano - Italy. 
62009CJ0168,Intellectual; industrial and commercial property,Italy,  Case C-168/09,EU:C:2011:29,LÃµhmus,Bot,Italy-Second Chamber,2009-05-12,2011-01-27,2011,2009.0,0,Judgment of the Court (Second Chamber) of 27 January 2011. , Flos SpA v Semeraro Casa e Famiglia SpA. , Reference for a preliminary ruling: Tribunale di Milano - Italy. 
62009CJ0176,Transport,Luxembourg,  Case C-176/09,EU:C:2011:290,von Danwitz,Mengozzi,Luxembourg-Third Chamber,2009-05-15,2011-05-12,2011,2009.0,0,Judgment of the Court (Third Chamber) of 12 May 2011. , Grand Duchy of Luxemburg v European Parliament and Council of the European Union. ,not_specified
62009CJ0191,Commercial policy,not_specified,Joined Cases Câ191/09 P and Câ200/09 P,EU:C:2012:78,Arestis,Mengozzi,not_specified-Third Chamber,2009-05-29,2012-02-16,2012,2009.0,1,Judgment of the Court (Third Chamber); 16 February 2012.,Council of the European Union and Commission of the European Communities v Interpipe Nikopolsky Seamless Tubes Plant Niko Tube ZAT (Interpipe Niko Tube ZAT) and Interpipe Nizhnedneprovsky Tube Rolling Plant VAT (Interpipe NTRP VAT).,not_specified
62009CJ0191,Dumping,not_specified,Joined Cases Câ191/09 P and Câ200/09 P,EU:C:2012:78,Arestis,Mengozzi,not_specified-Third Chamber,2009-05-29,2012-02-16,2012,2009.0,1,Judgment of the Court (Third Chamber); 16 February 2012.,Council of the European Union and Commission of the European Communities v Interpipe Nikopolsky Seamless Tubes Plant Niko Tube ZAT (Interpipe Niko Tube ZAT) and Interpipe Nizhnedneprovsky Tube Rolling Plant VAT (Interpipe NTRP VAT).,not_specified
62009CJ0191,External relations,not_specified,Joined Cases Câ191/09 P and Câ200/09 P,EU:C:2012:78,Arestis,Mengozzi,not_specified-Third Chamber,2009-05-29,2012-02-16,2012,2009.0,1,Judgment of the Court (Third Chamber); 16 February 2012.,Council of the European Union and Commission of the European Communities v Interpipe Nikopolsky Seamless Tubes Plant Niko Tube ZAT (Interpipe Niko Tube ZAT) and Interpipe Nizhnedneprovsky Tube Rolling Plant VAT (Interpipe NTRP VAT).,not_specified
62009CJ0194,Competition,Italy,  Case C-194/09 P,EU:C:2011:497,Lindh,JÃ¤Ã¤skinen,Italy-Second Chamber,2009-05-29,2011-07-21,2011,2009.0,0,Judgment of the Court (Second Chamber) of 21 July 2011. , Alcoa Trasformazioni Srl v European Commission. ,not_specified
62009CJ0194,State aids,Italy,  Case C-194/09 P,EU:C:2011:497,Lindh,JÃ¤Ã¤skinen,Italy-Second Chamber,2009-05-29,2011-07-21,2011,2009.0,0,Judgment of the Court (Second Chamber) of 21 July 2011. , Alcoa Trasformazioni Srl v European Commission. ,not_specified
62009CJ0195,Approximation of laws,United Kingdom,  Case C-195/09,EU:C:2011:518,LÃµhmus,Mengozzi,United Kingdom-Second Chamber,2009-05-29,2011-07-28,2011,2009.0,0,Judgment of the Court (Second Chamber) of 28 July 2011. , Synthon BV v Merz Pharma GmbH &amp; Co. KGaA. , Reference for a preliminary ruling: High Court of Justice (England &amp; Wales); Chancery Division (Patents Court) - United Kingdom. 
62009CJ0195,Intellectual; industrial and commercial property,United Kingdom,  Case C-195/09,EU:C:2011:518,LÃµhmus,Mengozzi,United Kingdom-Second Chamber,2009-05-29,2011-07-28,2011,2009.0,0,Judgment of the Court (Second Chamber) of 28 July 2011. , Synthon BV v Merz Pharma GmbH &amp; Co. KGaA. , Reference for a preliminary ruling: High Court of Justice (England &amp; Wales); Chancery Division (Patents Court) - United Kingdom. 
62009CJ0195,Patents,United Kingdom,  Case C-195/09,EU:C:2011:518,LÃµhmus,Mengozzi,United Kingdom-Second Chamber,2009-05-29,2011-07-28,2011,2009.0,0,Judgment of the Court (Second Chamber) of 28 July 2011. , Synthon BV v Merz Pharma GmbH &amp; Co. KGaA. , Reference for a preliminary ruling: High Court of Justice (England &amp; Wales); Chancery Division (Patents Court) - United Kingdom. 
